UF;cod;mun;ano;IDEB
MG;3106655;Berizal;2017;4,6
MG;3106705;Betim;2017;4,9
MG;3106804;Bias Fortes;2017;4,9
MG;3106903;Bicas;2017;3,8
MG;3107000;Biquinhas;2017;5,3
MG;3107109;Boa Esperança;2017;4,9
MG;3107208;Bocaina de Minas;2017;5,5
MG;3107307;Bocaiúva;2017;4,3
MG;3107406;Bom Despacho;2017;4,6
MG;3107505;Bom Jardim de Minas;2017;4,8
MG;3107604;Bom Jesus da Penha;2017;5,2
MG;3107703;Bom Jesus do Amparo;2017;3,8
MG;3107802;Bom Jesus do Galho;2017;4,3
MG;3107901;Bom Repouso;2017;4,8
MG;3108008;Bom Sucesso;2017;5,2
MG;3108107;Bonfim;2017;4,6
MG;3108206;Bonfinópolis de Minas;2017;4,8
MG;3108255;Bonito de Minas;2017;4
MG;3108305;Borda da Mata;2017;5,3
MG;3108404;Botelhos;2017;5
MG;3108503;Botumirim;2017;4,5
MG;3108552;Brasilândia de Minas;2017;4,4
MG;3108602;Brasília de Minas;2017;4,1
MG;3108701;Brás Pires;2017;5
MG;3108800;Braúnas;2017;4,7
MG;3108909;Brazópolis;2017;5,1
MG;3109006;Brumadinho;2017;5,3
MG;3109105;Bueno Brandão;2017;5,4
MG;3109204;Buenópolis;2017;4,3
MG;3109253;Bugre;2017;4,7
MG;3109303;Buritis;2017;4,4
MG;3109402;Buritizeiro;2017;3,3
MG;3109451;Cabeceira Grande;2017;4,1
MG;3109501;Cabo Verde;2017;4,8
MG;3109600;Cachoeira da Prata;2017;5,1
MG;3109709;Cachoeira de Minas;2017;5,4
MG;3109808;Cachoeira Dourada;2017;5,7
MG;3109907;Caetanópolis;2017;4,8
MG;3110004;Caeté;2017;4,5
MG;3110103;Caiana;2017;4
MG;3110202;Cajuri;2017;4,3
MG;3110301;Caldas;2017;4,8
MG;3110400;Camacho;2017;5,6
MG;3110509;Camanducaia;2017;4,5
MG;3110608;Cambuí;2017;5,1
MG;3110707;Cambuquira;2017;4,7
MG;3110806;Campanário;2017;4,2
MG;3110905;Campanha;2017;4,1
MG;3111002;Campestre;2017;4,8
MG;3111101;Campina Verde;2017;5
MG;3111150;Campo Azul;2017;4,6
MG;3111200;Campo Belo;2017;4,8
MG;3111309;Campo do Meio;2017;4
MG;3111408;Campo Florido;2017;3,7
MG;3111507;Campos Altos;2017;4,4
MG;3111606;Campos Gerais;2017;4,5
MG;3111705;Canaã;2017;5,3
MG;3111804;Canápolis;2017;4,6
MG;3111903;Cana Verde;2017;4,4
MG;3112000;Candeias;2017;5,4
MG;3112059;Cantagalo;2017;3,9
MG;3112109;Caparaó;2017;4,8
MG;3112208;Capela Nova;2017;5,5
MG;3112307;Capelinha;2017;4,9
MG;3112406;Capetinga;2017;5,5
MG;3112505;Capim Branco;2017;3,9
MG;3112604;Capinópolis;2017;4,2
MG;3112653;Capitão Andrade;2017;3,9
MG;3112703;Capitão Enéas;2017;4
MG;3112802;Capitólio;2017;5
MG;3112901;Caputira;2017;3,5
MG;3113008;Caraí;2017;3,7
MG;3113107;Caranaíba;2017;4,6
MG;3113206;Carandaí;2017;5,1
MG;3113305;Carangola;2017;3,5
MG;3113404;Caratinga;2017;4,4
MG;3113503;Carbonita;2017;4,9
MG;3113602;Careaçu;2017;4,5
MG;3113701;Carlos Chagas;2017;4
MG;3113800;Carmésia;2017;4,6
MG;3113909;Carmo da Cachoeira;2017;4,5
MG;3114006;Carmo da Mata;2017;4,2
MG;3114105;Carmo de Minas;2017;4,3
MG;3114204;Carmo do Cajuru;2017;4,2
MG;3114303;Carmo do Paranaíba;2017;5,3
MG;3114402;Carmo do Rio Claro;2017;5,3
MG;3114501;Carmópolis de Minas;2017;4,6
MG;3114550;Carneirinho;2017;4,6
MG;3114600;Carrancas;2017;4
MG;3114709;Carvalhópolis;2017;5,6
MG;3114808;Carvalhos;2017;5
MG;3114907;Casa Grande;2017;4,6
MG;3115003;Cascalho Rico;2017;5,8
MG;3115102;Cássia;2017;4,8
MG;3115201;Conceição da Barra de Minas;2017;4,8
MG;3115300;Cataguases;2017;4,5
MG;3115359;Catas Altas;2017;4,4
MG;3115409;Catas Altas da Noruega;2017;4,6
MG;3115458;Catuji;2017;3,9
MG;3115474;Catuti;2017;4,6
MG;3115508;Caxambu;2017;3,9
MG;3115607;Cedro do Abaeté;2017;4,8
MG;3115706;Central de Minas;2017;4,6
MG;3115805;Centralina;2017;4,3
MG;3115904;Chácara;2017;5,2
MG;3116001;Chalé;2017;4,7
MG;3116100;Chapada do Norte;2017;4,1
MG;3116159;Chapada Gaúcha;2017;4,5
MG;3116209;Chiador;2017;3,7
MG;3116308;Cipotânea;2017;4,9
MG;3116407;Claraval;2017;5
MG;3116506;Claro dos Poções;2017;4,7
MG;3116605;Cláudio;2017;5,5
MG;3116704;Coimbra;2017;4,8
MG;3116803;Coluna;2017;5
MG;3116902;Comendador Gomes;2017;5,2
MG;3117009;Comercinho;2017;3,7
MG;3117108;Conceição da Aparecida;2017;5,4
MG;3117207;Conceição das Pedras;2017;4,8
MG;3117306;Conceição das Alagoas;2017;4,8
MG;3117405;Conceição de Ipanema;2017;5
MG;3117504;Conceição do Mato Dentro;2017;3,6
MG;3117603;Conceição do Pará;2017;5,1
MG;3117702;Conceição do Rio Verde;2017;4,1
MG;3117801;Conceição dos Ouros;2017;5,2
MG;3117836;Cônego Marinho;2017;4
MG;3117876;Confins;2017;4,2
MG;3117900;Congonhal;2017;4,9
MG;3118007;Congonhas;2017;4,7
MG;3118106;Congonhas do Norte;2017;3,9
MG;3118205;Conquista;2017;4,1
MG;3118304;Conselheiro Lafaiete;2017;4,7
MG;3118403;Conselheiro Pena;2017;4,7
MG;3118502;Consolação;2017;4,9
MG;3118601;Contagem;2017;4,3
MG;3118700;Coqueiral;2017;4,4
MG;3118809;Coração de Jesus;2017;4,4
MG;3118908;Cordisburgo;2017;4,8
MG;3119005;Cordislândia;2017;4,3
MG;3119104;Corinto;2017;4,3
MG;3119203;Coroaci;2017;4,4
MG;3119302;Coromandel;2017;5,5
MG;3119401;Coronel Fabriciano;2017;4,8
MG;3119500;Coronel Murta;2017;4,2
MG;3119609;Coronel Pacheco;2017;4,5
MG;3119708;Coronel Xavier Chaves;2017;5,4
MG;3119807;Córrego Danta;2017;4,6
MG;3119906;Córrego do Bom Jesus;2017;6,3
MG;3119955;Córrego Fundo;2017;5
MG;3120003;Córrego Novo;2017;3,8
MG;3120102;Couto de Magalhães de Minas;2017;3,9
MG;3120151;Crisólita;2017;3,8
MG;3120201;Cristais;2017;4,5
MG;3120300;Cristália;2017;3,2
MG;3120409;Cristiano Otoni;2017;3,5
MG;3120508;Cristina;2017;4,8
MG;3120607;Crucilândia;2017;4,6
MG;3120706;Cruzeiro da Fortaleza;2017;5,5
MG;3120805;Cruzília;2017;4,9
MG;3120839;Cuparaque;2017;4,4
MG;3120870;Curral de Dentro;2017;4,4
MG;3120904;Curvelo;2017;4,2
MG;3121001;Datas;2017;4,3
MG;3121100;Delfim Moreira;2017;5,1
MG;3121209;Delfinópolis;2017;4,1
MG;3121258;Delta;2017;4,4
MG;3121308;Descoberto;2017;5
MG;3121407;Desterro de Entre Rios;2017;4,6
MG;3121506;Desterro do Melo;2017;5,6
MG;3121605;Diamantina;2017;3,9
MG;3121704;Diogo de Vasconcelos;2017;4,3
MG;3121803;Dionísio;2017;4,9
MG;3121902;Divinésia;2017;4,2
MG;3122009;Divino;2017;4,1
MG;3122108;Divino das Laranjeiras;2017;4,1
MG;3122207;Divinolândia de Minas;2017;4
MG;3122306;Divinópolis;2017;5,1
MG;3122355;Divisa Alegre;2017;4,5
MG;3122405;Divisa Nova;2017;4,9
MG;3122454;Divisópolis;2017;4,5
MG;3122470;Dom Bosco;2017;4,8
MG;3122504;Dom Cavati;2017;4,2
MG;3122603;Dom Joaquim;2017;4
MG;3122702;Dom Silvério;2017;5,6
MG;3122801;Dom Viçoso;2017;5,7
MG;3122900;Dona Eusébia;2017;4,8
MG;3123007;Dores de Campos;2017;4,9
MG;3123106;Dores de Guanhães;2017;5
MG;3123205;Dores do Indaiá;2017;4,8
MG;3123304;Dores do Turvo;2017;5,5
MG;3123403;Doresópolis;2017;5
MG;3123502;Douradoquara;2017;4,9
MG;3123528;Durandé;2017;4,2
MG;3123601;Elói Mendes;2017;4,4
MG;3123700;Engenheiro Caldas;2017;3,8
MG;3123809;Engenheiro Navarro;2017;3,7
MG;3123858;Entre Folhas;2017;4,7
MG;3123908;Entre Rios de Minas;2017;5
MG;3124005;Ervália;2017;5
MG;3124104;Esmeraldas;2017;3,8
MG;3124203;Espera Feliz;2017;4
MG;3124302;Espinosa;2017;4,5
MG;3124401;Espírito Santo do Dourado;2017;4,8
MG;3124500;Estiva;2017;5,7
MG;3124609;Estrela Dalva;2017;5,2
MG;3124708;Estrela do Indaiá;2017;5,2
MG;3124807;Estrela do Sul;2017;4,9
MG;3124906;Eugenópolis;2017;4,8
MG;3125002;Ewbank da Câmara;2017;3,7
MG;3125101;Extrema;2017;5,6
MG;3125200;Fama;2017;5,1
MG;3125309;Faria Lemos;2017;3,7
MG;3125408;Felício dos Santos;2017;4,2
MG;3125507;São Gonçalo do Rio Preto;2017;4,2
MG;3125606;Felisburgo;2017;4,8
MG;3125705;Felixlândia;2017;3,9
MG;3125804;Fernandes Tourinho;2017;3,9
MG;3125903;Ferros;2017;3,7
MG;3125952;Fervedouro;2017;-
MG;3126000;Florestal;2017;4,9
MG;3126109;Formiga;2017;5
MG;3126208;Formoso;2017;5
MG;3126307;Fortaleza de Minas;2017;5,2
MG;3126406;Fortuna de Minas;2017;5,9
MG;3126505;Francisco Badaró;2017;4,7
MG;3126604;Francisco Dumont;2017;4,3
MG;3126703;Francisco Sá;2017;3,8
MG;3126752;Franciscópolis;2017;4,9
MG;3126802;Frei Gaspar;2017;3,5
MG;3126901;Frei Inocêncio;2017;3,9
MG;3126950;Frei Lagonegro;2017;4,6
MG;3127008;Fronteira;2017;3,8
MG;3127057;Fronteira dos Vales;2017;4
MG;3127073;Fruta de Leite;2017;3,6
MG;3127107;Frutal;2017;4,2
MG;3127206;Funilândia;2017;4,2
MG;3127305;Galiléia;2017;4,2
MG;3127339;Gameleiras;2017;4,5
MG;3127354;Glaucilândia;2017;4,5
MG;3127370;Goiabeira;2017;4,4
MG;3127388;Goianá;2017;3,8
MG;3127404;Gonçalves;2017;5,3
MG;3127503;Gonzaga;2017;4,1
MG;3127602;Gouveia;2017;5,2
MG;3127701;Governador Valadares;2017;4,1
MG;3127800;Grão Mogol;2017;4,2
MG;3127909;Grupiara;2017;5
MG;3128006;Guanhães;2017;4,2
MG;3128105;Guapé;2017;4,7
MG;3128204;Guaraciaba;2017;4,4
MG;3128253;Guaraciama;2017;4,3
MG;3128303;Guaranésia;2017;4,2
MG;3128402;Guarani;2017;4,9
MG;3128501;Guarará;2017;4,3
MG;3128600;Guarda-Mor;2017;3,7
MG;3128709;Guaxupé;2017;4,8
MG;3128808;Guidoval;2017;5
MG;3128907;Guimarânia;2017;4,4
MG;3129004;Guiricema;2017;5,5
MG;3129103;Gurinhatã;2017;4
MG;3129202;Heliodora;2017;5
MG;3129301;Iapu;2017;4,2
MG;3129400;Ibertioga;2017;4,6
MG;3129509;Ibiá;2017;4,3
MG;3129608;Ibiaí;2017;3,6
MG;3129657;Ibiracatu;2017;4,2
MG;3129707;Ibiraci;2017;4,2
MG;3129806;Ibirité;2017;3,9
MG;3129905;Ibitiúra de Minas;2017;4,5
MG;3130002;Ibituruna;2017;4,6
MG;3130051;Icaraí de Minas;2017;4,1
MG;3130101;Igarapé;2017;4
MG;3130200;Igaratinga;2017;4,7
MG;3130309;Iguatama;2017;4,6
MG;3130408;Ijaci;2017;4,5
MG;3130507;Ilicínea;2017;5,1
MG;3130556;Imbé de Minas;2017;4,3
MG;3130606;Inconfidentes;2017;5,6
MG;3130655;Indaiabira;2017;4,5
MG;3130705;Indianópolis;2017;4,6
MG;3130804;Ingaí;2017;4,1
MG;3130903;Inhapim;2017;4,5
MG;3131000;Inhaúma;2017;4,8
MG;3131109;Inimutaba;2017;3,8
MG;3131158;Ipaba;2017;4,5
MG;3131208;Ipanema;2017;4,9
MG;3131307;Ipatinga;2017;5,3
MG;3131406;Ipiaçu;2017;3,9
MG;3131505;Ipuiúna;2017;4,6
MG;3131604;Iraí de Minas;2017;5,2
MG;3131703;Itabira;2017;4,6
MG;3131802;Itabirinha;2017;4,4
MG;3131901;Itabirito;2017;5,3
MG;3132008;Itacambira;2017;5,4
MG;3132107;Itacarambi;2017;3,8
MG;3132206;Itaguara;2017;5
MG;3132305;Itaipé;2017;3,1
MG;3132404;Itajubá;2017;4,5
MG;3132503;Itamarandiba;2017;5
MG;3132602;Itamarati de Minas;2017;4
MG;3132701;Itambacuri;2017;3,5
MG;3132800;Itambé do Mato Dentro;2017;4,5
MG;3132909;Itamogi;2017;4,9
MG;3133006;Itamonte;2017;4,8
MG;3133105;Itanhandu;2017;4,8
MG;3133204;Itanhomi;2017;4,1
MG;3133303;Itaobim;2017;3,5
MG;3133402;Itapagipe;2017;5,3
MG;3133501;Itapecerica;2017;5,1
MG;3133600;Itapeva;2017;5,2
MG;3133709;Itatiaiuçu;2017;4,8
MG;3133758;Itaú de Minas;2017;5,7
MG;3133808;Itaúna;2017;5,1
MG;3133907;Itaverava;2017;3,6
MG;3134004;Itinga;2017;3,6
MG;3134103;Itueta;2017;4,3
MG;3134202;Ituiutaba;2017;4,9
MG;3134301;Itumirim;2017;4,3
MG;3134400;Iturama;2017;4,9
MG;3134509;Itutinga;2017;4,8
MG;3134608;Jaboticatubas;2017;4
MG;3134707;Jacinto;2017;3,6
MG;3134806;Jacuí;2017;5,5
MG;3134905;Jacutinga;2017;5,2
MG;3135001;Jaguaraçu;2017;4,1
MG;3135050;Jaíba;2017;4,4
MG;3135076;Jampruca;2017;3,8
MG;3135100;Janaúba;2017;4,3
MG;3135209;Januária;2017;4,2
MG;3135308;Japaraíba;2017;5,7
MG;3135357;Japonvar;2017;4,2
MG;3135407;Jeceaba;2017;4,7
MG;3135456;Jenipapo de Minas;2017;4,6
MG;3135506;Jequeri;2017;4
MG;3135605;Jequitaí;2017;3,8
MG;3135704;Jequitibá;2017;4,3
MG;3135803;Jequitinhonha;2017;3,8
MG;3135902;Jesuânia;2017;5,5
MG;3136009;Joaíma;2017;4,4
MG;3136108;Joanésia;2017;4,4
MG;3136207;João Monlevade;2017;4,9
MG;3136306;João Pinheiro;2017;4,9
MG;3136405;Joaquim Felício;2017;4,7
MG;3136504;Jordânia;2017;4,1
MG;3136520;José Gonçalves de Minas;2017;4,8
MG;3136553;José Raydan;2017;5,3
MG;3136579;Josenópolis;2017;3,5
MG;3136603;Nova União;2017;4,2
MG;3136652;Juatuba;2017;5,4
MG;3136702;Juiz de Fora;2017;4,1
MG;3136801;Juramento;2017;3,6
MG;3136900;Juruaia;2017;5,7
MG;3136959;Juvenília;2017;3,9
MG;3137007;Ladainha;2017;3,1
MG;3137106;Lagamar;2017;4,6
MG;3137205;Lagoa da Prata;2017;5
MG;3137304;Lagoa dos Patos;2017;3,7
MG;3137403;Lagoa Dourada;2017;5,6
MG;3137502;Lagoa Formosa;2017;5,4
MG;3137536;Lagoa Grande;2017;-
MG;3137601;Lagoa Santa;2017;4,5
MG;3137700;Lajinha;2017;4,2
MG;3137809;Lambari;2017;5,5
MG;3137908;Lamim;2017;4,7
MG;3138005;Laranjal;2017;5
MG;3138104;Lassance;2017;3,6
MG;3138203;Lavras;2017;4,7
MG;3138302;Leandro Ferreira;2017;5,5
MG;3138351;Leme do Prado;2017;5,3
MG;3138401;Leopoldina;2017;3,9
MG;3138500;Liberdade;2017;4,7
MG;3138609;Lima Duarte;2017;4,6
MG;3138625;Limeira do Oeste;2017;4,4
MG;3138658;Lontra;2017;4,1
MG;3138674;Luisburgo;2017;4,6
MG;3138682;Luislândia;2017;4,1
MG;3138708;Luminárias;2017;4,8
MG;3138807;Luz;2017;4,9
MG;3138906;Machacalis;2017;4,5
MG;3139003;Machado;2017;4,2
MG;3139102;Madre de Deus de Minas;2017;4,3
MG;3139201;Malacacheta;2017;4,2
MG;3139250;Mamonas;2017;4,6
MG;3139300;Manga;2017;3,3
MG;3139409;Manhuaçu;2017;4,1
MG;3139508;Manhumirim;2017;4,2
MG;3139607;Mantena;2017;5,2
MG;3139706;Maravilhas;2017;4,6
MG;3139805;Mar de Espanha;2017;4,4
MG;3139904;Maria da Fé;2017;5,2
MG;3140001;Mariana;2017;4,2
MG;3140100;Marilac;2017;4
MG;3140159;Mário Campos;2017;3,5
MG;3140209;Maripá de Minas;2017;5,4
MG;3140308;Marliéria;2017;4,6
MG;3140407;Marmelópolis;2017;5,5
MG;3140506;Martinho Campos;2017;4,5
MG;3140530;Martins Soares;2017;4,1
MG;3140555;Mata Verde;2017;4,3
MG;3140605;Materlândia;2017;3,6
MG;3140704;Mateus Leme;2017;4,4
MG;3140803;Matias Barbosa;2017;4,5
MG;3140852;Matias Cardoso;2017;3,4
MG;3140902;Matipó;2017;4
MG;3141009;Mato Verde;2017;5,3
MG;3141108;Matozinhos;2017;4,4
MG;3141207;Matutina;2017;4,8
MG;3141306;Medeiros;2017;5,4
MG;3141405;Medina;2017;3,7
MG;3141504;Mendes Pimentel;2017;5,1
MG;3141603;Mercês;2017;4,1
MG;3141702;Mesquita;2017;4,5
MG;3141801;Minas Novas;2017;4,6
MG;3141900;Minduri;2017;4,8
MG;3142007;Mirabela;2017;3,6
MG;3142106;Miradouro;2017;5
MG;3142205;Miraí;2017;3,9
MG;3142254;Miravânia;2017;3,4
MG;3142304;Moeda;2017;4,4
MG;3142403;Moema;2017;5
MG;3142502;Monjolos;2017;3,7
MG;3142601;Monsenhor Paulo;2017;5,6
MG;3142700;Montalvânia;2017;4,6
MG;3142809;Monte Alegre de Minas;2017;4,2
MG;3142908;Monte Azul;2017;4,7
MG;3143005;Monte Belo;2017;5,2
MG;3143104;Monte Carmelo;2017;5,4
MG;3143153;Monte Formoso;2017;4
MG;3143203;Monte Santo de Minas;2017;4,8
MG;3143302;Montes Claros;2017;4,5
MG;3143401;Monte Sião;2017;4,7
MG;3143450;Montezuma;2017;4,5
MG;3143500;Morada Nova de Minas;2017;5,3
MG;3143609;Morro da Garça;2017;5,4
MG;3143708;Morro do Pilar;2017;4,5
MG;3143807;Munhoz;2017;4,5
MG;3143906;Muriaé;2017;5
MG;3144003;Mutum;2017;5
MG;3144102;Muzambinho;2017;5,4
MG;3144201;Nacip Raydan;2017;4,9
MG;3144300;Nanuque;2017;3,9
MG;3144359;Naque;2017;3,4
MG;3144375;Natalândia;2017;5,1
MG;3144409;Natércia;2017;5
MG;3144508;Nazareno;2017;4,3
MG;3144607;Nepomuceno;2017;4,4
MG;3144656;Ninheira;2017;3,8
MG;3144672;Nova Belém;2017;4,1
MG;3144706;Nova Era;2017;4,6
MG;3144805;Nova Lima;2017;3,6
MG;3144904;Nova Módica;2017;4
MG;3145000;Nova Ponte;2017;5,8
MG;3145059;Nova Porteirinha;2017;3,9
MG;3145109;Nova Resende;2017;5,1
MG;3145208;Nova Serrana;2017;5,1
MG;3145307;Novo Cruzeiro;2017;4,2
MG;3145356;Novo Oriente de Minas;2017;3,7
MG;3145372;Novorizonte;2017;4,5
MG;3145406;Olaria;2017;5,2
MG;3145455;Olhos-d'Água;2017;3,8
MG;3145505;Olímpio Noronha;2017;5,1
MG;3145604;Oliveira;2017;4,8
MG;3145703;Oliveira Fortes;2017;6
MG;3145802;Onça de Pitangui;2017;4,2
MG;3145851;Oratórios;2017;3,5
MG;3145877;Orizânia;2017;4,4
MG;3145901;Ouro Branco;2017;4,4
MG;3146008;Ouro Fino;2017;5,2
MG;3146107;Ouro Preto;2017;4,4
MG;3146206;Ouro Verde de Minas;2017;3,3
MG;3146255;Padre Carvalho;2017;3,9
MG;3146305;Padre Paraíso;2017;3,7
MG;3146404;Paineiras;2017;4,8
MG;3146503;Pains;2017;5,5
MG;3146552;Pai Pedro;2017;4,6
MG;3146602;Paiva;2017;4,2
MG;3146701;Palma;2017;3,9
MG;3146750;Palmópolis;2017;3,6
MG;3146909;Papagaios;2017;4,4
MG;3147006;Paracatu;2017;4,3
MG;3147105;Pará de Minas;2017;4,8
MG;3147204;Paraguaçu;2017;4,4
MG;3147303;Paraisópolis;2017;4,5
MG;3147402;Paraopeba;2017;4,6
MG;3147501;Passabém;2017;4,7
MG;3147600;Passa Quatro;2017;4,3
MG;3147709;Passa Tempo;2017;4,8
MG;3147808;Passa Vinte;2017;4,5
MG;3147907;Passos;2017;4,9
MG;3147956;Patis;2017;4,5
MG;3148004;Patos de Minas;2017;5
MG;3148103;Patrocínio;2017;4,9
MG;3148202;Patrocínio do Muriaé;2017;4
MG;3148301;Paula Cândido;2017;4,9
MG;3148400;Paulistas;2017;4
MG;3148509;Pavão;2017;3,9
MG;3148608;Peçanha;2017;4,4
MG;3148707;Pedra Azul;2017;3,9
MG;3148756;Pedra Bonita;2017;4,2
MG;3148806;Pedra do Anta;2017;-
MG;3148905;Pedra do Indaiá;2017;5,5
MG;3149002;Pedra Dourada;2017;5,5
MG;3149101;Pedralva;2017;5,4
MG;3149150;Pedras de Maria da Cruz;2017;3,5
MG;3149200;Pedrinópolis;2017;5
MG;3149309;Pedro Leopoldo;2017;4,8
MG;3149408;Pedro Teixeira;2017;5,2
MG;3149507;Pequeri;2017;3,9
MG;3149606;Pequi;2017;3,6
MG;3149705;Perdigão;2017;4,6
MG;3149804;Perdizes;2017;5,1
MG;3149903;Perdões;2017;4,6
MG;3149952;Periquito;2017;3,5
MG;3150000;Pescador;2017;3,7
MG;3150109;Piau;2017;3,1
MG;3150158;Piedade de Caratinga;2017;4
MG;3150208;Piedade de Ponte Nova;2017;3,6
MG;3150307;Piedade do Rio Grande;2017;4
MG;3150406;Piedade dos Gerais;2017;4,1
MG;3150505;Pimenta;2017;4,8
MG;3150539;Pingo d'Água;2017;4,7
MG;3150570;Pintópolis;2017;4
MG;3150604;Piracema;2017;4,5
MG;3150703;Pirajuba;2017;4,5
MG;3150802;Piranga;2017;4,7
MG;3150901;Piranguçu;2017;4,8
MG;3151008;Piranguinho;2017;5,3
MG;3151107;Pirapetinga;2017;4,1
MG;3151206;Pirapora;2017;4,1
MG;3151305;Piraúba;2017;4,9
MG;3151404;Pitangui;2017;4,3
MG;3151503;Piumhi;2017;4,8
MG;3151602;Planura;2017;3,7
MG;3151701;Poço Fundo;2017;5,6
MG;3151800;Poços de Caldas;2017;5
MG;3151909;Pocrane;2017;4,5
MG;3152006;Pompéu;2017;4,2
MG;3152105;Ponte Nova;2017;3,9
MG;3152131;Ponto Chique;2017;2,9
MG;3152170;Ponto dos Volantes;2017;4,3
MG;3152204;Porteirinha;2017;4,6
MG;3152303;Porto Firme;2017;4,4
MG;3152402;Poté;2017;4
MG;3152501;Pouso Alegre;2017;5
MG;3152600;Pouso Alto;2017;4,6
MG;3152709;Prados;2017;4,4
MG;3152808;Prata;2017;4,5
MG;3152907;Pratápolis;2017;4,4
MG;3153004;Pratinha;2017;4,9
MG;3153103;Presidente Bernardes;2017;5,1
MG;3153202;Presidente Juscelino;2017;4,2
MG;3153301;Presidente Kubitschek;2017;4
MG;3153400;Presidente Olegário;2017;5,9
MG;3153509;Alto Jequitibá;2017;4,5
MG;3153608;Prudente de Morais;2017;3,9
MG;3153707;Quartel Geral;2017;5,4
MG;3153806;Queluzito;2017;5,2
MG;3153905;Raposos;2017;4,4
MG;3154002;Raul Soares;2017;5,1
MG;3154101;Recreio;2017;3,8
MG;3154150;Reduto;2017;4,2
MG;3154200;Resende Costa;2017;4,2
MG;3154309;Resplendor;2017;4,6
MG;3154408;Ressaquinha;2017;4,8
MG;3154457;Riachinho;2017;4,1
MG;3154507;Riacho dos Machados;2017;4,1
MG;3154606;Ribeirão das Neves;2017;3,8
MG;3154705;Ribeirão Vermelho;2017;4,5
MG;3154804;Rio Acima;2017;3,8
MG;3154903;Rio Casca;2017;4,7
MG;3155009;Rio Doce;2017;4,4
MG;3155108;Rio do Prado;2017;3,6
MG;3155207;Rio Espera;2017;5,2
MG;3155306;Rio Manso;2017;4,8
MG;3155405;Rio Novo;2017;4,4
MG;3155504;Rio Paranaíba;2017;5,4
MG;3155603;Rio Pardo de Minas;2017;4,5
MG;3155702;Rio Piracicaba;2017;5,3
MG;3155801;Rio Pomba;2017;3,6
MG;3155900;Rio Preto;2017;5,2
MG;3156007;Rio Vermelho;2017;3,6
MG;3156106;Ritápolis;2017;5,2
MG;3156205;Rochedo de Minas;2017;5
MG;3156304;Rodeiro;2017;4,2
MG;3156403;Romaria;2017;4,7
MG;3156452;Rosário da Limeira;2017;5,2
MG;3156502;Rubelita;2017;3,7
MG;3156601;Rubim;2017;3,6
MG;3156700;Sabará;2017;4,1
MG;3156809;Sabinópolis;2017;3,7
MG;3156908;Sacramento;2017;4,8
MG;3157005;Salinas;2017;4,5
MG;3157104;Salto da Divisa;2017;3,6
MG;3157203;Santa Bárbara;2017;4,7
MG;3157252;Santa Bárbara do Leste;2017;5,2
MG;3157278;Santa Bárbara do Monte Verde;2017;3,4
MG;3157302;Santa Bárbara do Tugúrio;2017;4,5
MG;3157336;Santa Cruz de Minas;2017;3,8
MG;3157377;Santa Cruz de Salinas;2017;3,8
MG;3157401;Santa Cruz do Escalvado;2017;4,2
MG;3157500;Santa Efigênia de Minas;2017;4
MG;3157609;Santa Fé de Minas;2017;3,6
MG;3157658;Santa Helena de Minas;2017;4
MG;3157708;Santa Juliana;2017;4
MG;3157807;Santa Luzia;2017;3,9
MG;3157906;Santa Margarida;2017;4,2
MG;3158003;Santa Maria de Itabira;2017;3,9
MG;3158102;Santa Maria do Salto;2017;3,8
MG;3158201;Santa Maria do Suaçuí;2017;4,9
MG;3158300;Santana da Vargem;2017;5,3
MG;3158409;Santana de Cataguases;2017;5,3
MG;3158508;Santana de Pirapama;2017;4,1
MG;3158607;Santana do Deserto;2017;4,6
MG;3158706;Santana do Garambéu;2017;4,6
MG;3158805;Santana do Jacaré;2017;4,5
MG;3158904;Santana do Manhuaçu;2017;-
MG;3158953;Santana do Paraíso;2017;4,2
MG;3159001;Santana do Riacho;2017;4
MG;3159100;Santana dos Montes;2017;4,6
MG;3159209;Santa Rita de Caldas;2017;5,1
MG;3159308;Santa Rita de Jacutinga;2017;4
MG;3159357;Santa Rita de Minas;2017;3,3
MG;3159407;Santa Rita de Ibitipoca;2017;4,2
MG;3159506;Santa Rita do Itueto;2017;-
MG;3159605;Santa Rita do Sapucaí;2017;4,9
MG;3159704;Santa Rosa da Serra;2017;5,2
MG;3159803;Santa Vitória;2017;4,8
MG;3159902;Santo Antônio do Amparo;2017;4,6
MG;3160009;Santo Antônio do Aventureiro;2017;4,5
MG;3160108;Santo Antônio do Grama;2017;3,9
MG;3160207;Santo Antônio do Itambé;2017;3,7
MG;3160306;Santo Antônio do Jacinto;2017;4,3
MG;3160405;Santo Antônio do Monte;2017;5,1
MG;3160454;Santo Antônio do Retiro;2017;4,8
MG;3160504;Santo Antônio do Rio Abaixo;2017;5,4
MG;3160603;Santo Hipólito;2017;3,4
MG;3160702;Santos Dumont;2017;4,3
MG;3160801;São Bento Abade;2017;4,3
MG;3160900;São Brás do Suaçuí;2017;5,8
MG;3160959;São Domingos das Dores;2017;4,6
MG;3161007;São Domingos do Prata;2017;4,6
MG;3161056;São Félix de Minas;2017;4
MG;3161106;São Francisco;2017;4,2
MG;3161205;São Francisco de Paula;2017;4,9
MG;3161304;São Francisco de Sales;2017;4,5
MG;3161403;São Francisco do Glória;2017;4,4
MG;3161502;São Geraldo;2017;4,9
MG;3161601;São Geraldo da Piedade;2017;3,9
